UserID,Gender,Age,Zip-code_1,Zip-code_2,Zip-code_3,Zip-code_4,Zip-code_5,Zip-code_6,Zip-code_7,Zip-code_8,Zip-code_9,Occupation_0,Occupation_1,Occupation_2,Occupation_3,Occupation_4,Occupation_5,Occupation_6,Occupation_7,Occupation_8,Occupation_9,Occupation_10,Occupation_11,Occupation_12,Occupation_13,Occupation_14,Occupation_15,Occupation_16,Occupation_17,Occupation_18,Occupation_19,Occupation_20,Documentary,Sci-Fi,Musical,1950s,War,1980s,Western,Horror,1990s,2000s,1940s,Crime,Romance,Fantasy,1920s,Adventure,1960s,1910s,Action,1970s,Animation,Comedy,Thriller,Mystery,1930s,Children's,Film-Noir,Drama
5961,0,0.8035714285714286,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007850106051957717,0.15097176212209049,0.03658793803025823,0.0692153197036864,0.0292207490462302,0.021102760335880308,0.009740099564223718,0.05194788429733205,1.0,0.016130067482440356,0.003246499877946782,0.2061709194574652,0.3262998223494119,0.008116817246796457,0.029222389000611332,0.14285198548181224,0.0641247204190156,0.004870257459994167,0.35388765119634374,0.006492999755893564,0.0,0.21428711833380112,0.48863872012090315,0.16232664338880284,0.03449408867328379,0.011363193269981633,0.02759721995871329,0.3133144458631553
5962,1,0.625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853865347293466,0.18248036820735883,0.30816256355022836,0.02593201006314482,0.182479015753229,0.32163284852599083,0.24610127234535084,0.0259327910803134,0.6521183074715082,0.27474555923194677,0.23941096038386595,0.39120823458625176,0.0259320861792248,0.04332682609645389,0.0525474604151749,0.16508574301688664,0.0259327910803134,0.0,0.44338923759508636,0.3564191861054703,0.2721630927334314,0.1824770400573814,0.2520558684059803,0.008538217735955015,0.16817599800855398,0.4792450688140377,0.04332730706182889,1.0
5963,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020133909254737035,0.28432305173859773,0.016703517689613118,0.044955491566957266,0.13036863486533243,0.3309535146267118,0.04012958624336568,0.11698116072912165,1.0,0.003341102331117023,0.0033411693813398965,0.2206125606504871,0.22744534297341906,0.020112961181829852,0.005783073942809471,0.22399062502587494,0.08026080141597548,0.0,0.6187707851716895,0.12361315412759051,0.02338244942583433,0.39787133645296535,0.441381741616319,0.08684787506792138,0.02030686884725257,0.02004338610921422,0.07014650325174289,0.4814478559516906
5964,1,0.32142857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03753365448548317,0.19464370729298863,0.09969693053387058,0.05523355536309655,0.07293512014967306,0.42360842823522377,0.008090016429002334,0.10414775871180505,1.0,0.012498961173869486,0.01983673693421389,0.16421072056805588,0.17673428541749706,0.06851245564369059,0.0039448945126674545,0.21268545351612708,0.05855441116722759,0.0,0.3200771296857061,0.1016966755698117,0.11193640912745614,0.6610001040898081,0.26005629187807516,0.05697449736641729,0.014305172788666425,0.1736050293444546,0.019836075314935593,0.6610199907764177
5965,1,0.44642857142857145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15245867572149496,0.2238803602703122,0.0298508123880485,0.0597012158617924,0.6463916396818769,0.11940279094126308,0.19500501676053514,0.05970135074619299,1.0,0.0,0.295387243582294,0.7767232526311365,0.02985070637322879,0.3086557419623721,0.07930897259391481,0.08955199511942744,0.4698446844132253,0.02984335727447671,0.17910473518264505,0.11940277437706244,0.08955199511980771,0.5820893743788234,0.3432834791919797,0.3525964609385492,0.17328702356126108,0.17910433289233252,0.2124466232566964,0.38805934280470367
5966,0,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02417166300262497,0.017773676751560125,0.11841610827808624,0.13746182464947312,0.03238260703039572,0.05332101823134738,0.022714819454010035,0.12751061080964907,1.0,0.015988692874970838,0.01777364594153178,0.1331079479796316,0.2231492421426284,0.017773676751560125,0.02327056877775077,0.001379980230168989,0.01184910950564624,0.007599156403734112,0.030598025769869443,0.17915009228997772,0.11404568732018958,0.3103480109284058,0.13252833776182937,0.03258054168037275,0.060899072502772565,0.017773676751560125,0.0,0.8557745611318067
5967,1,0.8928571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07830059869511709,0.0,0.24031951316983216,0.4058738259400151,0.030634044532974834,1.0,0.2557137457803515,0.16130846248002925,0.8577659228351254,0.2101158834833983,0.3024651579761034,0.030634044532974834,0.030634457382322698,0.0,0.07148207238670638,0.04595159573349353,0.5214491907841403,0.029655843002228167,0.18380682831785164,0.015316987781301495,0.015317145150318966,0.07658636639808075,0.1684900124861263,0.291863914284452,0.1577905630827011,0.015317145150318966,0.17009189151562648,0.5667374717859747
5968,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027219043193259015,0.18032776925437188,0.005464020591321716,0.21311384459206,0.23497231786163025,0.2786876133744246,0.06010907343753985,0.103825155637772,0.07103801947735414,0.005464144311833751,0.2090197344160443,0.0928956596144556,0.06010895907348993,0.03825082336126208,0.026218379373650777,0.3114752440689749,0.25683072146230546,0.0,1.0,0.18032769544015778,0.005464020591321716,0.1475399385961695,0.18032777965418037,0.21070588844887997,0.016393351655606046,0.005464020591321716,0.005464020591321716,0.3551904512203185
5969,1,0.8035714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.021958144564693843,0.09177349524244773,0.06713608513390125,0.009780655266330299,0.028980798988998926,0.33862999032245195,0.02421172850025387,0.0003648769659043302,0.2693646706852254,0.06934079141298266,0.04328891404074914,0.028858018524061925,0.19213629207505947,0.033750318158198955,0.036552494675427157,0.05759722496870597,0.09073687426321544,0.0,0.1264481395358013,0.12901468874286773,0.03548982612291449,1.0,0.035366705041198994,0.019319252939488104,0.03851932898970454,0.08795281521684084,0.07481557688042048,0.2664577978870516
5970,1,0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07911938502992864,1.0,0.19637215333052604,0.1509437912235177,0.06603799904449739,0.36792342980841,0.11566225471079848,0.0283020534816836,0.4716941122329651,0.15569340167302467,0.15859481935702102,0.0,0.5209933985171648,0.07547044922741883,0.038279263854407136,0.3396212683105007,0.01886784699977727,0.009433093990928548,0.613204583758791,0.10377341873719852,0.16903234985441717,0.11320660888067913,0.3018847596452614,0.03773586510196254,0.1047327497432034,0.018867830845776645,0.11607473042360615,0.26414935971836634
5971,1,0.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038822964002612835,0.12311681377104547,0.06621027587072237,0.037939019712854495,0.13244657744524402,0.6695499262584815,0.03791570464724367,0.0,1.0,0.054251820869935276,0.04724295056964146,0.09999293854450049,0.4670122696747012,0.05201252929490524,0.01573605213141675,0.33487167688842806,0.09474657016451528,0.002459177423358114,0.46551417658706135,0.0710609451016648,0.09001380059990662,0.8872832925442524,0.11468210779047583,0.023567911773523385,0.018996290395131912,0.15138412921775468,0.005282874927256998,0.9862338756877564
5972,0,0.44642857142857145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017888356102118176,0.22469994439660831,0.11229601778373381,0.05669109860971961,0.11547070960571063,1.0,0.05099400380730834,0.168997618078155,0.7724840818934974,0.07752544818767726,0.013318152601069033,0.15438176571427079,0.38396913472119293,0.05653744661720901,0.0,0.34398869350662603,0.10393828019313822,0.002063278181939213,0.26449660847457684,0.13948172253587568,0.07768405447596319,0.13910370923540435,0.015152190892085509,0.06989439870324511,9.213990628552625e-05,0.15634736164420737,0.006902054613638407,0.7398645322617866
5973,1,0.017857142857142856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02574536037031069,1.0,0.1684435126063838,0.026134906279931015,0.1626580403429555,0.26277431183030725,0.04747784417199942,0.09894691169540991,0.5631251014360488,0.01703334380435071,0.1442126870438933,0.2075959995505797,0.01703334380435071,0.01703334380435071,0.007931729092358413,0.3355876073181815,0.05343958937515977,0.0,0.7087503171523133,0.044337843922830716,0.23390961836634605,0.12625159247815868,0.4539056342843234,0.007931782772837593,0.12561134742138727,0.33418096786179163,0.12877640355235442,0.16265834051495442
5974,0,0.44642857142857145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013903767034552528,0.018947271226982268,0.018946827239285743,0.08420964748748613,0.08631521022420038,0.11999964377963343,0.0021051266798859493,0.06263768856371076,0.7810527093617431,0.0,0.05052507550834433,0.2442054863532679,0.1684206481722935,0.0063155825090654575,0.0035256917813466606,0.03368344183623965,0.05473616324176517,0.002094138181108491,0.10526196918638961,0.05052507735478983,0.05016422252601335,0.22315849367287632,0.18526038040711076,0.04841977646498146,0.0021050437026840715,0.033683708705712155,0.0715769366462513,1.0
5975,1,0.44642857142857145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1248959387564315,0.35526735115532515,0.27632439717519613,0.026322710181596615,0.17105734333902822,0.6315821829198526,0.026322965527634894,0.4275516431036506,1.0,0.26347148118550756,0.16483842216314123,0.11842510816785647,0.2236896465257608,0.1579024794768139,0.02533990191581546,0.447376733382588,0.07895446368688279,0.0,0.5263202668493555,0.157899409172972,0.3289562887871236,0.4342184770481326,0.6052590152686949,6.51215844009912e-06,0.013164745101518818,0.4736938404079465,0.13429274673508942,0.9078971537931442
5976,0,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03241881759538917,0.07570364432199839,0.032443827764141155,0.09065152810248966,0.08109058374421889,0.60568662881261,0.016207288530179925,0.08108634826896532,0.9186501382550231,0.09480826265764149,0.07053176136040777,0.10807097849019015,0.1243185362681335,0.027039947805587203,0.010519280049999082,0.11895483077914758,0.005399381542561747,0.011268662499965503,0.10814428651043868,0.08651482466678055,0.07030375879586516,0.5946370098165255,0.14050750429219752,0.04864782742622744,0.039867251927890326,0.12436705814984311,0.0,1.0
5977,1,0.625,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09897797538368472,0.03846407144238272,0.023078392028116495,0.21184378623228922,0.13077811401637382,0.03066766272972428,0.007692760182902794,0.10769957562341391,0.07678282234741124,0.07692755767459589,0.14171785709536142,0.11526753664452691,0.030771277351536223,0.01538555232175335,0.03783171411769333,0.05382858062109858,0.27888204028819424,0.0,0.09223044804893608,1.0,0.18673558801943607,0.3692555762696787,0.15377237880866615,0.02307830689406989,0.09718715753015088,0.256202254714239,0.02307830689406989,0.7228938010267375
5978,1,0.625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016450136750318256,0.3384855377651159,0.3397998049960268,0.28318819165042497,0.5129508160736455,0.5867733877397936,0.11383464368387333,0.09558806054929185,0.9829185190320608,0.002843551828834286,0.15985746471842605,0.09748520597631737,0.2574461924304805,0.19042045669897517,0.008406423385629982,0.586814603541219,0.44853246177732575,0.0,0.8136029292775937,0.46770704477096736,0.4481164936357704,0.6454084606396904,0.5507459146615535,0.2128194736975127,0.08173879291087868,0.9356522692477063,0.06712729648622118,1.0
5979,1,0.44642857142857145,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29247778506660416,0.16279161152934032,0.046512140790074694,0.06976818979980626,0.0,0.4651171698271272,0.3463898632750484,0.023256255491605357,0.511629244953578,0.6108299966018484,0.302325257450317,0.1395348427803606,0.18604671809257473,0.4873690272472632,0.06976735649617852,0.023255727487052805,0.20930214691665144,0.023244359165569446,0.20930214618146392,0.06976706742106038,0.6148341758033082,0.8372103375440477,0.39534910613518226,0.27906926669420484,0.20930203704113637,0.8541191839651637,0.20930206432647988,1.0
5980,1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199033994481713,0.35381004118637743,0.201767653072184,0.382318580027686,0.358557854813414,0.4155893707632448,0.13048952365935051,0.14948814339672611,0.5438741842840807,0.06400162559133503,0.22076467598071062,0.1779956096610007,0.3633230496729546,0.030709444333370844,0.011704531044247256,0.37281757563207923,0.3300510051237073,0.0,0.49634565318685175,0.3823091045111574,0.15425118194096862,0.7196810953134587,0.4298290298524732,0.08772166693145582,0.26828279621565354,0.2017639549220198,0.12098378000675951,1.0
5981,1,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007209341474512483,0.07957197263853251,0.08825555741182618,0.2821794143172285,0.2387625150301654,0.47032553323635334,0.05930926793151177,0.024576117698641875,0.33428656769905984,0.05204858005985876,0.2763899695263831,0.14324867387903556,0.24744881076498726,0.027470912328085153,0.01878688879415477,0.17219465748044901,0.2792863516670876,0.0,0.24166287179319876,0.2908669337314982,0.10562161951963138,0.6584649666630886,0.32270337546031275,0.16350829998429195,0.13456284991056222,0.16640552721917173,0.10272460458386617,1.0
5982,1,0.625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387845623837371,0.35271952985105165,0.023258714967252937,0.011627606267868084,0.13953574627579696,0.3798616796330719,0.007754051214933731,0.031009692712504765,0.7674768958368258,0.060092200730594764,0.061284271064871436,0.12016240502463303,0.1976794958263566,0.02713120935099589,0.0118516763516776,0.46512367513721775,0.11240970947759031,0.0,1.0,0.08527294653185663,0.023261349993439918,0.23645219743342794,0.4302449409312907,0.02325749081114371,0.015506756065510304,0.05814905740510612,0.011631655080475837,0.3566209608129137
5983,1,0.44642857142857145,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13554412882863215,1.0,0.05263174564745359,0.0,0.15789419051290038,0.5921042390934431,0.1473370932150422,0.052631745646064716,0.22368380038857294,0.052631361790861156,0.1595861396380211,0.02631573763944859,0.8097813252077467,0.1447368803740418,0.04908881962477817,0.3947369140618755,0.1052631157828579,0.026309360613189114,0.631578628747026,0.1710529292679698,0.3012329114111239,0.15789422889741206,0.2368422854686643,0.052631537029740307,0.10629787383890438,0.10526311244430825,0.1409473132947471,0.3684194298826779
5984,1,0.44642857142857145,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05999881677004562,1.0,0.17457042687395874,0.010209096700518778,0.09184129368256343,0.5102065033291129,0.11972366367742043,0.1224534819319285,0.3061260542295573,0.20896522588009367,0.13265108866816241,0.47998131160030255,0.06122910640380472,0.051024964164184186,0.0224760785948475,0.3469422106457451,0.29405146384763553,0.0,0.5408186391525805,0.22449320786093538,0.06122938078912739,0.16326950049570246,0.29592173759653784,0.020413200111918127,0.07809715559748723,0.010209065638067021,0.02041307974491758,0.22449318618092454
5985,0,0.32142857142857145,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06513829940870987,0.03143996392066822,0.020566393198484734,0.004702070414356142,0.07903636676243735,0.27611348746658954,0.031382371474874646,0.021353074959314485,1.0,0.025960023846696427,0.07248392386320919,0.0524590176066931,0.2739759467895568,0.020408393231799275,0.009010483875989933,0.05785734201997539,0.03165494856376501,0.0,0.0631719987828868,0.020888873977853453,0.020889283918329615,0.5683750498803825,0.1384449322977824,0.015092722883846022,0.031039062947475313,0.09585214612599405,0.023212215654519756,0.9842223457972716
5986,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017143165996805754,0.10594664863249488,0.031429917077761646,0.09714238317685835,0.07428736984410028,0.2714281961325116,0.014285535171236227,0.020242804948382057,0.4028646448119712,0.002856745236978146,0.10571338750675212,0.02856973169042144,0.3857303852041796,0.0,0.005713560961090227,0.051428460447992215,0.13999974967892073,0.002856810469287187,0.05999870724557673,0.09428605402200747,0.021428716657321316,0.2514347599449174,0.05714186629846225,0.023332927993635802,0.020000952304267947,0.014285840166002992,0.012285565610816965,1.0
5987,1,0.44642857142857145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008853571913052648,0.061950280243974504,0.008853571913052648,0.16947539498340394,0.026553317629566447,0.10267037254086706,0.10537414839115214,0.07151891752817593,1.0,0.0177028874851646,0.12723311508344298,0.28319334066980123,0.10619856392775898,0.13046026222173637,0.03123068677212024,0.08425313386049228,0.03612079198289717,0.0,0.132747384578161,0.04425354857293501,0.05310128232706587,0.8106304049667525,0.17771372708725416,0.017704280449064237,0.0769432064121475,4.446589056385331e-06,0.04425333250077492,0.44708789144119665
5988,1,0.44642857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07982056204406174,0.04401243152271158,0.013070911544823552,0.1383187988762259,0.05355668126007302,0.07735915525613299,0.08083386754719743,0.20328804350571192,1.0,0.01800323594194543,0.10608200675982231,0.04165518207048127,0.21401955651776147,0.0,0.03586699752467312,0.04878422251531207,0.1650808943795461,0.011898590984262726,0.12313962730022578,0.2776954646718132,0.0326772428891736,0.6721182792939809,0.08028347051134964,0.031508033519690615,0.06627007569663658,0.0653546189329302,0.08598114790510036,0.5570481731168638
5989,0,0.017857142857142856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01083906569460595,0.061934199862645326,0.04611748897198582,0.042320543472903135,0.015963245491728402,0.005123496067713543,0.021415787354031955,0.010248199110080467,1.0,0.143476439782256,0.028423213801280062,0.0,0.25108789916387697,0.2100991931398167,0.010838871776240586,0.13835723693102436,0.0253564780390363,0.0009727846818346998,0.08243072923481093,0.046726790347975826,0.1127334675524851,0.6775860518482352,0.1765692664418016,0.010248199110080467,0.0020586547524798168,0.24596719096144948,0.014353794998319756,0.3051345016672687
5990,0,0.44642857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017146007714189143,0.19904118033995088,0.11288130633217254,0.004382292127605288,0.09692420943985755,0.8914899289785397,0.07458838774436424,0.11926367157020334,0.2469033785006125,0.052020077765398465,0.02352753893043034,0.1384080854831135,0.22137480006136973,0.02672112441724347,0.008166064845460397,0.16712935190363293,0.4224243485416723,0.0,0.3203038375144015,0.5819894003692995,0.007574255585281013,0.8851248592385073,0.21818909700032102,0.06182236293588723,0.0011913333696298152,0.06501451835167327,0.06820335825017908,1.0
5991,0,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04186397488014571,0.44723558250572903,0.2740706094652036,0.10487011635283262,0.08607448932346133,0.2656870593199813,0.020270578163058255,0.08433103836038358,0.6501990169114396,0.03521268719018326,0.0954713013466188,0.0014703993958291924,0.5153532755937443,0.189467139800486,0.007932012543860218,0.2884651089098606,0.2552703648766722,0.0,0.22613965630594499,0.27407585284656566,0.3275350497675826,1.0,0.13653621268277383,0.029669600142217423,0.08607094685220039,0.5531364445276102,0.0495151806689514,0.3590289205982893
5992,0,0.32142857142857145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04075637214446356,0.11666739849153362,0.22831302483503935,0.15622065361310966,0.10000375008495152,0.225005922540062,0.05292572284027774,0.05000082596387205,1.0,0.06666775118913644,0.09309177879905862,0.04166664751633824,0.1916733093855363,0.016668299668995377,0.000122841080325803,0.12499832617413797,0.008335167943505029,0.0010726782248642226,0.2666686600667425,2.3202542929086313e-07,0.08333209069987897,0.6250060916889354,0.29166657251065514,0.0,0.04505148449624511,0.0916670612123393,1.162769805114078e-08,0.45833658492157353
5993,0,0.8928571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24265663626599823,0.06060498544711264,0.6363675035461595,0.45454598038027155,0.7955157471038233,0.3333310492795059,0.4134920278079381,0.18181742105287454,0.2727254113567112,0.3767047183010427,0.15151420573873053,0.12121114031008105,0.3030306080574956,0.12253531875874701,0.0,0.09090833143905012,0.5151533161499484,0.0058922734779370285,0.12121154868803342,0.06060498544711264,0.030303022182265302,0.48484597658269857,1.0,0.24242380270082603,0.1212125355492115,0.2121222737682263,0.27272662116760443,0.48484707398541677
5994,1,0.625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029861452675275988,0.38264123102845327,0.00630433146101815,0.010532643369386897,0.10778782735773187,0.3868677452358013,0.01898966004684336,0.08241784719384052,0.4291553771147374,0.06973030531751023,0.06380190784746244,0.11201738195869715,0.11201605893397412,0.04013241531130253,0.03053919418151767,0.3488138743437661,0.08241647969341374,0.0,1.0,0.07818854093409125,0.010533620021800874,0.11624485595968169,0.3488115175737439,0.002076243469389016,0.04438881570772609,0.002075709287179064,0.043560544790384244,0.20927070518626212
5995,0,0.625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03638396767869541,0.4909897209158819,0.1686833642357105,0.05540646723611484,0.13090248912845853,0.50063246962142,0.006127955287312102,0.15400948068839948,1.0,0.30380686104308396,0.04942782828022712,0.1294171118295075,0.42996245083948115,0.041810724715615956,0.009438390592644577,0.2925192776232652,0.09557475400526586,0.0,0.6152245462436576,0.17806563555572208,0.3268737891385225,0.6576731320415532,0.4734136191213766,0.009696286924215364,0.013384668676116446,0.3577707829732424,0.06352083937709783,0.7522564581822717
5996,0,0.44642857142857145,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01496349062553797,0.34133306282650916,0.2765180136722069,0.17489113283792632,0.11439135918106096,1.0,0.09584160897301902,0.21316824189666947,0.02296700829328708,0.21006355744985658,0.08893243371329056,0.15415377268405064,0.018008336858578423,0.12752383388007899,0.0,0.3572220394379779,0.17883219650719043,0.00033767533513403734,0.7832863871969876,0.2348525779594231,0.283794639384072,0.03104029307164729,0.5913945806591097,0.11818468169014171,0.040272482733532025,0.49694454846050834,0.015204273464788538,0.9382874416491415
5997,0,0.44642857142857145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04813916248403003,1.0,0.1526238431558083,0.08820239740117247,0.09593354355263571,0.41857773609756505,0.037339384771033435,0.1935286502519087,0.3303813605995051,0.14012565426919896,0.08339155548389958,0.024770709405016352,0.0,0.07096386708008517,0.012970132737296748,0.32164584235985266,0.05122267486840239,0.005106578914166341,0.6018090372362619,0.11802249884468062,0.004542238104532504,0.17381917179945502,0.2609703014635633,0.011285008417860436,0.04859363059779074,0.011285023812468441,0.005228731997438446,0.17500636790391894
5998,1,0.32142857142857145,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17497262185931536,0.0,0.050814102999442216,0.2964539805818947,0.3896862379755422,0.0,0.050814811981193246,0.11540679435369271,1.0,0.4403882776641462,0.2578085912718258,0.0,0.9830369456431645,0.3656678216620338,0.07392605788679886,0.0,0.4602942369513654,0.013251635413812432,0.0,0.0,0.43239794920155544,0.0,0.7117272323404326,0.2372453011172489,0.14353861236563598,0.08469158639051873,0.05081508590596069,0.016938218560981197
5999,0,0.44642857142857145,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10776623010627044,0.05405406774427244,0.26912002781797234,0.1486486464445901,0.0,0.08108112732251722,0.08518175797595615,0.17400686017962635,0.10810792208882843,0.013513481369823752,0.47297313004044556,0.32432431004690493,0.04054050452859915,0.185864054533798,0.025774376425990803,0.02702705958153445,0.08108116203431062,0.028157851896016394,0.0,0.08108081622799203,0.013513626205380215,0.05405378150082064,0.4729728755055075,0.21621620541411785,0.04054057266174032,0.309896591149477,1.0,0.1351348265507998
6000,1,0.8035714285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0007128763341674616,0.2856979759178016,0.04822296579606185,0.05803621950546938,0.12193467704583297,0.3954715536831985,0.07114486330478945,0.053137593886536875,1.0,0.033060196031669535,0.03183796407429435,0.09737171283953654,0.23334417813353786,0.06785970992856771,0.00619246183496782,0.3315604979564108,0.13012954738197777,0.0,0.5226725397953395,0.1841843382431666,0.06907465482871869,0.6322705073851392,0.3687282262009108,0.09081417969243337,0.010541819471612989,0.17063904429071974,0.03511430448296089,0.6686225006692621
6001,0,0.44642857142857145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08418974770572843,0.1666066084623569,0.04739296032015364,0.2476101577662198,0.10268752677259278,1.0,0.0,0.30986353349488005,0.1432589793334136,0.1274452613908473,0.007900141085651563,0.8305553924065611,0.7309201774039322,0.11059047584051943,0.025168562213522983,0.8139463080126309,0.3530145255710423,0.004950515664088784,0.0834810164879337,0.06390473648504211,0.07557928908887962,0.9504061757714666,0.1669611574738205,0.7113471999921813,0.14666521539069938,0.12295981158266223,0.11241403092897086,0.04397812631923674
6002,1,0.8928571428571429,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027821875592608437,0.12619380949680167,0.03495847462488613,0.08904256675265106,0.2157438916750833,0.22259466740141826,0.06239055528123226,0.09803507256170002,0.32588628969747924,0.0,0.051956097738592145,0.12725917352476396,0.18185588899102317,0.007538113914555198,0.0035873506207967907,0.11415523082048555,0.4400520699657717,0.001563292318875041,0.26511845003979384,0.4283451542901006,0.010167848047100159,0.4150343401846997,0.2275278760286742,0.06973105109595931,0.019018210243584376,0.01490796275734975,0.04832985052795202,1.0
6003,0,0.8035714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004715127787120282,0.19246520020153893,0.0821994935738798,0.09499184362904944,0.37232514317882226,0.35441330417027345,0.07962583621406338,0.012844216443275278,1.0,0.01781682574668911,0.0744915756484089,0.3131403153436427,0.3358634576227611,0.0076905794635772655,0.03853330414586943,0.2824541021459802,0.15920489863302578,0.0,0.4159119312698218,0.22600455272086664,0.015265190244357591,0.7724441908876539,0.2873378325746556,0.06411100345438406,0.051373179706035985,0.03838020079416023,0.04617358871003137,0.9547977524180858
